,crc_str,as_id,gene_names,cancer_type,pearson_coefficient,p_value,adjusted_p_value,str_ase_pairs
1161,chr10_93401371,12548,MYOF,read,-0.12630572321798603,0.0023900643903297827,0.016103251834601085,chr10_93401371; id:12548;read
5360,chr13_98888144,26173,DOCK9,coad,-0.1263078079944685,0.002389663757341051,0.016103251834601085,chr13_98888144; id:26173;coad
13147,chr1_222650871,9887,MIA3,coad,-0.12631470163344494,0.0023883394383583598,0.01610239106400994,chr1_222650871; id:9887;coad
8202,chr16_66730234,36832,DYNC1LI2,read,-0.12633618997616938,0.002384215667748153,0.016085345275717797,chr16_66730234; id:36832;read
15593,chr21_37512067,60570,DYRK1A,read,-0.12633907310842674,0.002383662868456826,0.016085345275717797,chr21_37512067; id:60570;read
26731,chr7_88148929,80349,ADAM22,read,-0.1263443765874103,0.002382646307993753,0.016085345275717797,chr7_88148929; id:80349;read
30140,chrX_40054105,88826,BCOR,read,-0.12639061555350667,0.0023738000700988713,0.01603653855710082,chrX_40054105; id:88826;read
15547,chr21_32755128,60374,PAXBP1,read,-0.1264795660497766,0.0023568667378617825,0.015947077066360095,chr21_32755128; id:60374;read
11166,chr19_42336971,50157,MEGF8,read,-0.12648536873764155,0.0023557659336497683,0.015943195494123347,chr19_42336971; id:50157;read
5878,chr14_52861072,27557,FERMT2,read,-0.12650160681959766,0.002352687968399537,0.01593721483576546,chr14_52861072; id:27557;read
7348,chr15_85658444,32349,AKAP13,read,-0.12650218552419584,0.002352578341439651,0.01593721483576546,chr15_85658444; id:32349;read
18023,chr2_28632019,53064,PLB1,read,-0.1265049162436308,0.002352061110287818,0.01593721483576546,chr2_28632019; id:53064;read
29227,chr9_76134065,86632,PCSK5,coad,-0.12651411660301826,0.0023503192157095587,0.015934858704132616,chr9_76134065; id:86632;coad
18814,chr2_98544046,54627,INPP4A,read,-0.1265319764745788,0.0023469411874731997,0.015919093118440666,chr2_98544046; id:54627;read
20787,chr4_105234246,70187,TET2,read,-0.12655184865902946,0.0023431877611078678,0.015904334343516038,chr4_105234246; id:70187;read
9546,chr17_55767468,42586,PCTP,read,-0.12658420586459546,0.0023370879134369704,0.01587005476917404,chr17_55767468; id:42586;read
10083,chr17_8466858,39184,NDEL1,read,-0.12660045803001227,0.002334029596768116,0.015859969704392646,chr17_8466858; id:39184;read
21230,chr4_16006487,68819,PROM1,read,-0.1266090701157984,0.0023324104649767494,0.015852529104094785,chr4_16006487; id:68819;read
5601,chr14_24376577,26991,NFATC4,read,-0.12663484672035752,0.0023275704133790824,0.01584099170851718,chr14_24376577; id:26991;read
29292,chr9_77384632,86648,VPS13A,read,-0.12665326237833568,0.0023241181408491882,0.01583048691325628,chr9_77384632; id:86648;read
25330,chr7_102425070,81088,PRKRIP1,read,-0.1267004777162441,0.0023152883230965794,0.015782261738123967,chr7_102425070; id:81088;read
9562,chr17_57257142,42610,MSI2,read,-0.1267160389711826,0.0023123849082154774,0.015766023793727935,chr17_57257142; id:42610;read
7662,chr16_19856619,34332,IQCK,read,-0.12679498450431181,0.002297706443327898,0.015687162839379747,chr16_19856619; id:34332;read
28506,chr9_127980112,87690,FAM102A,read,-0.1267973989330482,0.002297258869324146,0.015687162839379747,chr9_127980112; id:87690;read
25826,chr7_148828797,82154,EZH2,read,-0.12680644205992175,0.0022955832101313775,0.0156809828334818,chr7_148828797; id:82154;read
30420,chrX_54135415,89237,FAM120C,read,-0.1268395261989877,0.0022894623479960577,0.015652077015176485,chrX_54135415; id:89237;read
11294,chr19_48861384,50820,PLEKHA4,read,-0.12685491528620393,0.0022866203130430707,0.01564338726493833,chr19_48861384; id:50820;read
8465,chr16_88697578,38012,RNF166,read,-0.126884529264534,0.0022811603128437266,0.015623571934320315,chr16_88697578; id:38012;read
22419,chr5_132823962,73308,SHROOM1,read,-0.1269507072184102,0.0022690019517160407,0.015554388945977255,chr5_132823962; id:73308;read
5567,chr14_22771505,26617,OXA1L,read,-0.12695597808793474,0.002268036126262163,0.015551292822216983,chr14_22771505; id:26617;read
2524,chr11_72824797,17649,ATG16L2,read,-0.12696389140255557,0.002266586808852942,0.015544879372734069,chr11_72824797; id:17649;read
11368,chr19_50399003,51192,POLD1,read,-0.12708265951825598,0.0022449359451654862,0.015431383559438667,chr19_50399003; id:51192;read
294,chr10_121518749,13296,FGFR2,read,-0.1271814908103273,0.002227063726505861,0.015350397084815353,chr10_121518749; id:13296;read
24603,chr6_2770032,75144,WRNIP1,read,-0.12721186654374017,0.0022215968956172277,0.015323192270910618,chr6_2770032; id:75144;read
10644,chr19_1422472,46474,DAZAP1,read,-0.12721980221611653,0.002220170706092656,0.01531684831336049,chr19_1422472; id:46474;read
9542,chr17_5559912,38719,NLRP1,read,-0.12721989762671365,0.00222015356410685,0.01531684831336049,chr17_5559912; id:38719;read
22493,chr5_136049370,73472,TGFBI,read,-0.12728437774459805,0.0022085963442166068,0.015254395165752745,chr5_136049370; id:73472;read
7055,chr15_66311799,31264,DIS3L,read,-0.12730956594857842,0.002204096644023912,0.015226793741092556,chr15_66311799; id:31264;read
27315,chr8_17962223,82834,PCM1,read,-0.12732470224696907,0.002201396680588797,0.015211615856615986,chr8_17962223; id:82834;read
5100,chr13_48307353,25856,RB1,read,-0.12733118841446717,0.002200240624882086,0.015207101850904637,chr13_48307353; id:25856;read
13172,chr1_223755517,9923,CAPN2,read,-0.12735176359097058,0.0021965770999742514,0.015186518547635438,chr1_223755517; id:9923;read
5902,chr14_54420094,27569,CDKN3,read,-0.1273624395251673,0.0021946783885376324,0.015179064226233864,chr14_54420094; id:27569;read
8820,chr17_30118151,40075,NSRP1,read,-0.127384852807693,0.0021906970740833455,0.015163215275802016,chr17_30118151; id:40075;read
26924,chr8_102298799,84777,UBR5,read,-0.12741899609516513,0.0021846448252609103,0.015133894351813153,chr8_102298799; id:84777;read
2950,chr12_109483861,24305,UBE3B,read,-0.1274252201576331,0.002183543194884032,0.015129728277037239,chr12_109483861; id:24305;read
5080,chr13_46681719,25841,LRCH1,read,-0.12743559526902687,0.0021817079768151723,0.015123941727887894,chr13_46681719; id:25841;read
8517,chr16_89764937,38142,FANCA,read,-0.12744318050315734,0.0021803671431153368,0.015118111931114939,chr16_89764937; id:38142;read
20133,chr3_40190490,64210,MYRIP,read,-0.1274472704699564,0.002179644476748816,0.015116566658855293,chr3_40190490; id:64210;read
9318,chr17_4545095,38535,MYBBP1A,read,-0.12745025454086997,0.0021791173520468972,0.015116377135930826,chr17_4545095; id:38535;read
604,chr10_30857743,11130,ZNF438,read,-0.1274556537481526,0.0021781638989599146,0.015116377135930826,chr10_30857743; id:11130;read
13816,chr1_3473423,307,ARHGEF16,read,-0.1274842113618408,0.00217312721340986,0.015085203711173105,chr1_3473423; id:307;read
14597,chr1_93534784,3788,FNBP1L,read,-0.12748809065341568,0.0021724438476864727,0.015085203711173105,chr1_93534784; id:3788;read
15089,chr20_417396,58450,RBCK1,read,-0.1274897668150192,0.0021721486402924537,0.015085203711173105,chr20_417396; id:58450;read
15631,chr21_41451267,60667,MX1,read,-0.12749575412167044,0.00217109444884441,0.015084941788490508,chr21_41451267; id:60667;read
6480,chr15_25405549,29716,UBE3A,read,-0.12753163600139863,0.0021647864842677914,0.01505148671647801,chr15_25405549; id:29716;read
22136,chr4_88704322,69898,HERC3,read,-0.1275585643857961,0.0021600635387893606,0.015025556975778337,chr4_88704322; id:69898;read
27137,chr8_13092626,82766,DLC1,read,-0.12757640582007074,0.0021569395366826337,0.01501112001650607,chr8_13092626; id:82766;read
16976,chr2_181060595,56407,UBE2E3,read,-0.12761017146561768,0.0021510385401532764,0.014980004754072263,chr2_181060595; id:56407;read
5491,chr14_20295661,26413,TTC5,read,-0.12762685553585607,0.0021481282292504437,0.014963182472058884,chr14_20295661; id:26413;read
11768,chr1_111189073,4141,DENND2D,read,-0.12766875064099448,0.0021408360597787177,0.014929579577589882,chr1_111189073; id:4141;read
18720,chr2_88122982,54464,FABP1,read,-0.1277330652235814,0.0021296856473679835,0.014862100231805413,chr2_88122982; id:54464;read
21836,chr4_56487891,69360,SRP72,read,-0.12774919750375666,0.0021268970904468935,0.01485292138087423,chr4_56487891; id:69360;read
7940,chr16_3290127,33506,ZNF263,read,-0.12776634358598268,0.0021239369531363813,0.014836810300687776,chr16_3290127; id:33506;read
25434,chr7_107917407,81376,DLD,read,-0.12776708120723695,0.0021238096931586966,0.014836810300687776,chr7_107917407; id:81376;read
29741,chrX_129752221,90049,XPNPEP2,read,-0.12776941191064228,0.0021234076284724597,0.014836810300687776,chrX_129752221; id:90049;read
17126,chr2_190978811,56591,STAT1,read,-0.12779764201984073,0.0021185432375129968,0.014811682898423622,chr2_190978811; id:56591;read
8178,chr16_58678795,36678,SLC38A7,read,-0.1278108131447734,0.0021162771814308185,0.014802683476497481,chr16_58678795; id:36678;read
4012,chr12_51919062,21870,ACVRL1,read,-0.12781919844761377,0.0021148356681888855,0.01479602238824262,chr12_51919062; id:21870;read
1409,chr11_113738202,18799,ZW10,read,-0.12782778199570013,0.0021133610049517723,0.014791110877368816,chr11_113738202; id:18799;read
11436,chr19_52283448,51429,ZNF766,read,-0.12786561679567476,0.002106872146666883,0.01475395880433894,chr19_52283448; id:51429;read
26200,chr7_33015558,79207,NT5C3A,read,-0.12787357881297426,0.002105508943915656,0.014749895307056317,chr7_33015558; id:79207;read
13552,chr1_244862736,10476,HNRNPU,read,-0.12795394843827515,0.0020917937057483493,0.014678956062728264,chr1_244862736; id:10476;read
7528,chr16_11761894,34033,ZC3H7A,read,-0.12797842845631435,0.002087632408807238,0.014653364599689724,chr16_11761894; id:34033;read
9849,chr17_75238826,43396,GGA3,read,-0.1279798827341205,0.0020873854382390962,0.014653364599689724,chr17_75238826; id:43396;read
1269,chr10_99403807,12774,GOT1,read,-0.12799698761910938,0.002084482631868585,0.0146412394799966,chr10_99403807; id:12774;read
15895,chr22_29273725,61578,EWSR1,read,-0.12804284820025905,0.002076718018239987,0.014596871127508345,chr22_29273725; id:61578;read
20575,chr3_64686552,65526,ADAMTS9,read,-0.12806025893989395,0.002073777158061967,0.014585500034597243,chr3_64686552; id:65526;read
15605,chr21_39206068,60603,BRWD1,read,-0.12809054255934665,0.0020686710066451608,0.014560613124501487,chr21_39206068; id:60603;read
15755,chr22_17888963,61012,MICAL3,read,-0.12811484294080205,0.0020645820164478424,0.01453859908904889,chr22_17888963; id:61012;read
29396,chr9_88468346,86785,SPIN1,coad,-0.1281369603690038,0.002060866778533484,0.014515816422157714,chr9_88468346; id:86785;coad
19791,chr3_184824577,67971,VPS8,read,-0.12819464871879532,0.002051205181569787,0.014471355427240077,chr3_184824577; id:67971;read
1281,chr11_1006494,13821,AP2A2,read,-0.1282010201116927,0.0020501406514708918,0.01446721978621958,chr11_1006494; id:13821;read
5463,chr14_104713474,29545,INF2,read,-0.12820178822953326,0.0020500123487632938,0.01446721978621958,chr14_104713474; id:29545;read
14349,chr1_65625976,3295,LEPR,read,-0.12822405919631463,0.002046295507024084,0.014450200235802804,chr1_65625976; id:3295;read
23050,chr5_176656151,74669,TSPAN17,read,-0.12824176786932326,0.002043344476994707,0.014446225737892686,chr5_176656151; id:74669;read
3577,chr12_2655135,19692,CACNA1C,read,-0.12826237487487877,0.00203991536253738,0.01442535425296775,chr12_2655135; id:19692;read
980,chr10_74655550,12257,ADK,read,-0.12830627851176582,0.002032627121084684,0.014382777303160465,chr10_74655550; id:12257;read
17813,chr2_239053059,58232,HDAC4,read,-0.12830998087744583,0.0020320135991773115,0.014382777303160465,chr2_239053059; id:58232;read
28884,chr9_2060958,85726,SMARCA2,read,-0.128329236027902,0.002028825544960546,0.014373245264891327,chr9_2060958; id:85726;read
30364,chrX_53239267,89209,IQSEC2,read,-0.12833558707774462,0.0020277750129293285,0.014369741158867745,chrX_53239267; id:89209;read
9667,chr17_61780729,42892,BRIP1,read,-0.12837192409074355,0.0020217740462068327,0.014337293324156073,chr17_61780729; id:42892;read
26147,chr7_29393657,79081,CHN2,coad,-0.12837278743730873,0.0020216316645666563,0.014337293324156073,chr7_29393657; id:79081;coad
30000,chrX_16858869,88578,RBBP7,read,-0.128419102267014,0.0020140069399640814,0.014309053300261604,chrX_16858869; id:88578;read
16219,chr22_43068315,62566,TTLL1,read,-0.12842840740463873,0.002012478231327785,0.0143015517167549,chr22_43068315; id:62566;read
24785,chr6_42929620,76199,CNPY3,read,-0.12843302348403018,0.00201172026591145,0.014299525133370575,chr6_42929620; id:76199;read
30392,chrX_53589622,89229,HUWE1,read,-0.12845333845922718,0.0020083876285522284,0.014282549688587385,chrX_53589622; id:89229;read
22349,chr5_126593309,73170,ALDH7A1,read,-0.12852037510565767,0.0019974261988411446,0.014221494859959986,chr5_126593309; id:73170;read
15711,chr21_45480086,60874,COL18A1,read,-0.12852295313309817,0.0019970057508732803,0.014221494859959986,chr21_45480086; id:60874;read
6977,chr15_62809914,30977,TLN2,read,-0.12855483456113093,0.001991812931576982,0.014200688874270936,chr15_62809914; id:30977;read
13105,chr1_220057798,9861,BPNT1,read,-0.12857145988038893,0.0019891099203781415,0.014188827722131342,chr1_220057798; id:9861;read
22030,chr4_83063008,69764,COPS4,read,-0.1286034595392921,0.001983916736883275,0.014161803565502633,chr4_83063008; id:69764;read
15655,chr21_42259519,60705,ABCG1,read,-0.1286107381141994,0.0019827372403936447,0.014156725173679365,chr21_42259519; id:60705;read
6929,chr15_59174211,30933,MYO1E,read,-0.1286179832488455,0.0019815638005067572,0.014151687637857584,chr15_59174211; id:30933;read
23390,chr5_55957157,72074,IL6ST,read,-0.1286724615815902,0.001972760698834415,0.014103202575955548,chr5_55957157; id:72074;read
10481,chr18_79348120,46230,ATP9B,read,-0.12872649024013866,0.0019640656361233385,0.014049944457083815,chr18_79348120; id:46230;read
9144,chr17_41756224,40927,JUP,read,-0.12875734535035127,0.001959115747163784,0.014017850904416523,chr17_41756224; id:40927;read
8160,chr16_58392655,36636,GINS3,read,-0.12876550146071156,0.001957809224391782,0.014011817319386997,chr16_58392655; id:36636;read
7558,chr16_13930808,34064,ERCC4,read,-0.12884126867025045,0.0019457101921378876,0.013928521836972877,chr16_13930808; id:34064;read
12552,chr1_172579316,9010,SUCO,read,-0.12887518485250637,0.001940316438239399,0.013896488438207583,chr1_172579316; id:9010;read
6947,chr15_61918267,30971,VPS13C,read,-0.12887596245644,0.001940192935152374,0.013896488438207583,chr15_61918267; id:30971;read
28970,chr9_33047213,86093,SMU1,read,-0.12895291348709584,0.0019280067184172473,0.013832311736227369,chr9_33047213; id:86093;read
19784,chr3_183959848,67813,ABCC5,coad,-0.12897473272727256,0.0019245641307677934,0.013816387879200549,chr3_183959848; id:67813;coad
23685,chr5_75358629,72513,HMGCR,read,-0.1289762572650049,0.00192432380339056,0.013816387879200549,chr5_75358629; id:72513;read
15961,chr22_31778080,61894,DEPDC5,read,-0.12900024798766832,0.0019205455353379845,0.013797363353039748,chr22_31778080; id:61894;read
18804,chr2_9868646,52641,TAF1B,read,-0.1290417609382111,0.0019140237607325414,0.01375377729706717,chr2_9868646; id:52641;read
30613,chrX_85879069,89563,CHM,read,-0.12904616579800585,0.0019133329394038928,0.01375208050196548,chrX_85879069; id:89563;read
4306,chr12_6549542,19877,IFFO1,read,-0.12907220131921537,0.001909254408253667,0.013726027948094166,chr12_6549542; id:19877;read
21619,chr4_39874434,69080,PDS5A,read,-0.12909673524871973,0.0019054183944609785,0.013708225342643269,chr4_39874434; id:69080;read
17633,chr2_230245152,57869,SP140,read,-0.12910949639423175,0.001903425911919548,0.013697148871284018,chr2_230245152; id:57869;read
17625,chr2_229805895,57845,TRIP12,read,-0.1291776376947572,0.0018928188241498366,0.013633795031295979,chr2_229805895; id:57845;read
11544,chr19_58129071,52412,ZNF329,read,-0.12924668823143765,0.001882125463288989,0.013563231984078024,chr19_58129071; id:52412;read
28068,chr8_97979016,84634,MATN2,read,-0.12926707350252623,0.0018789791406803376,0.013547446692089085,chr8_97979016; id:84634;read
18932,chr3_108669779,66034,DZIP3,read,-0.1293429539215043,0.0018673098385933895,0.013485383492898058,chr3_108669779; id:66034;read
3625,chr12_27671394,20887,PPFIBP1,read,-0.12935800949835294,0.0018650024196595015,0.013475154845342003,chr12_27671394; id:20887;read
2702,chr11_86268595,18177,EED,read,-0.12936842326133885,0.0018634079342646763,0.013470070021949125,chr11_86268595; id:18177;read
30609,chrX_85351566,89561,POF1B,read,-0.12939545233977578,0.001859275249910078,0.013443409020686184,chrX_85351566; id:89561;read
7222,chr15_74450763,31719,UBL7,read,-0.12945083694014123,0.0018508332944567195,0.01339197439972332,chr15_74450763; id:31719;read
14797,chr20_3123234,58571,UBOX5,read,-0.12946733414771538,0.0018483255179576278,0.013383434352556487,chr20_3123234; id:58571;read
7402,chr15_90476772,32487,IQGAP1,read,-0.12947856742050104,0.001846619706006937,0.01337428472418099,chr15_90476772; id:32487;read
15925,chr22_30587398,61779,PES1,read,-0.12951558108865652,0.0018410092534252222,0.013336844280202598,chr22_30587398; id:61779;read
6124,chr14_71588675,28198,SIPA1L1,read,-0.12952093204970877,0.001840199459830697,0.013334171696832639,chr14_71588675; id:28198;read
23396,chr5_57237127,72126,GPBP1,read,-0.12955359265393218,0.0018352638039042322,0.013301594476176253,chr5_57237127; id:72126;read
15577,chr21_37126042,60545,TTC3,read,-0.12957822062896984,0.0018315500618450557,0.01328104330388485,chr21_37126042; id:60545;read
6608,chr15_40903248,30059,VPS18,read,-0.12970085789728036,0.0018131594705204869,0.013166448853614924,chr15_40903248; id:30059;read
