,crc_str,as_id,gene_names,cancer_type,pearson_coefficient,p_value,adjusted_p_value,gene_function
13865,chr1_36009426,1739,AGO3,coad,-0.13812443297592822,0.000888223101319835,0.007732961341225794,
9968,chr17_79019648,43980,C1QTNF1,coad,-0.13819019520949272,0.0008831479623974792,0.007695713447952883,
18908,chr3_105693522,65997,CBLB,read,-0.13820901911486674,0.0008817001886872902,0.007687236150719831,
14280,chr1_6041776,360,KCNAB2,read,-0.13829238448513725,0.0008753147798206262,0.007635966401982937,
6596,chr15_40744934,30027,RMDN3,read,-0.1383988323202998,0.0008672235193096607,0.0075741193593764616,
9632,chr17_59914612,42832,RPS6KB1,read,-0.1384207907916223,0.0008655630524723782,0.007561800844028619,
6314,chr14_88872380,28736,TTC8,read,-0.13854977718151254,0.0008558685104264724,0.007496595163002797,
15282,chr20_51697396,59803,ATP9A,read,-0.1386106092706676,0.0008513313445151706,0.007463338120249662,
1243,chr10_97451623,12704,ZDHHC16,read,-0.13861239699054578,0.0008511983444342431,0.007463338120249662,
3709,chr12_32608104,21031,FGD4,read,-0.1386158630686901,0.0008509405351453092,0.007463338120249662,
27319,chr8_17993433,82834,PCM1,read,-0.1386890447375525,0.0008455140651877633,0.007423098084645544,
13870,chr1_36139971,1752,TRAPPC3,read,-0.1386948406266703,0.0008450856670330285,0.00742149128902844,
11552,chr19_58498535,52474,SLC27A5,read,-0.13876728350796108,0.0008397480259238061,0.0073834992423861484,
21890,chr4_70763470,69444,RUFY3,read,-0.13879133648048464,0.0008379826947160901,0.007374101426153083,
29988,chrX_15845193,88569,AP1S2,read,-0.13884638955104406,0.0008339550729679125,0.007349350577480919,
8016,chr16_4817706,33862,GLYR1,read,-0.13885655484012305,0.0008332133533104068,0.007344954203110828,
13992,chr1_39753363,1900,PPIE,read,-0.13885792486560705,0.0008331134348275893,0.007344954203110828,
25204,chr6_89377823,76999,RRAGD,read,-0.13887711848126066,0.0008317147741450176,0.007336020222810166,
10761,chr19_17831403,48377,JAK3,read,-0.13891568681284744,0.0008289108223768671,0.007321964901515288,
5235,chr13_71489094,26034,DACH1,read,-0.13892270106004678,0.0008284018213402112,0.007319606510790152,
17459,chr2_215432008,57360,FN1,read,-0.13895581713019162,0.0008260025996323628,0.00730054021796634,
11466,chr19_54171981,51799,TMC4,read,-0.13900306791505296,0.0008225904638735536,0.0072788907489337714,
17110,chr2_190913043,56586,GLS,read,-0.13903349595332226,0.0008204000632366875,0.007261632985833659,
13957,chr1_39411198,1877,MACF1,coad,-0.13913231340237014,0.0008133237351855324,0.007215892159192263,
15537,chr21_31688394,60336,SCAF4,read,-0.13914676922941469,0.0008122933006993441,0.007208864694733469,
30060,chrX_23722565,88689,ACOT9,read,-0.13915481944999977,0.0008117199919686276,0.007205891152653696,
6857,chr15_51889239,30627,TMOD3,read,-0.13915701165431807,0.000811563935680927,0.007205891152653696,
5699,chr14_35028069,27180,SRP54,read,-0.13920816542705086,0.0008079303295827163,0.007178570158116702,
2155,chr11_592586,13696,PHRF1,read,-0.13924607488845228,0.0008052472268951618,0.007158936618884236,
25326,chr7_102275432,81068,CUX1,read,-0.13926458378443157,0.0008039402285611522,0.007149418468930328,
22321,chr5_122829776,73124,SNX2,read,-0.1392962353226457,0.0008017097165631093,0.007133777692689391,
25597,chr7_128394906,81670,IMPDH1,coad,-0.13934423299474624,0.0007983382048122721,0.0071058678647872775,
7535,chr16_11838116,34039,RSL1D1,coad,-0.13945366727725472,0.0007907002006289803,0.007046177833831323,
22846,chr5_154404079,74212,GALNT10,read,-0.13945676447483385,0.000790485018275747,0.007046177833831323,
10901,chr19_32436386,48874,DPY19L3,read,-0.13946285318776352,0.0007900621540252975,0.0070446432336365335,
7336,chr15_85126402,32338,PDE8A,read,-0.1395121613144193,0.0007866453858409583,0.00702438601027986,
28096,chr8_99817718,84666,VPS13B,read,-0.13953747214441484,0.0007848968096652947,0.007014104979721937,
26745,chr7_90352803,80386,GTPBP10,read,-0.13960524562899082,0.0007802324402327078,0.0069837615137135975,
12742,chr1_19144171,872,UBR4,read,-0.13964442449690434,0.0007775477551751972,0.006963853081218193,ubiquitin protein ligase E3 component n-recognin 4 [Source:HGNC Symbol;Acc:HGNC:30313]
19382,chr3_140942047,67045,SLC25A36,read,-0.1397183818064795,0.000772503216062013,0.0069309877691473105,
22922,chr5_16699581,71600,MYO10,read,-0.1397369321862007,0.0007712426795047825,0.006921731407009539,
7643,chr16_19440837,34303,TMC5,coad,-0.13974593631523893,0.0007706315172029504,0.006920353396022339,
9404,chr17_49705220,42317,SLC35B1,read,-0.13974816842107773,0.0007704800806530502,0.006920353396022339,
12981,chr1_20893399,948,EIF4G3,read,-0.13977393405296745,0.0007687340128259886,0.00691357722804699,
21475,chr4_27003116,68991,STIM2,read,-0.1397986747403167,0.0007670608517463657,0.006900581636248908,
28244,chr9_112380119,87245,HSDL2,read,-0.1398310907982658,0.0007648737249330451,0.006885001729345223,
12690,chr1_183551724,9177,SMG7,read,-0.13986756634539893,0.0007624196081904305,0.006869044101793139,
4308,chr12_6555483,19877,IFFO1,read,-0.13988275539359593,0.0007613998236672728,0.006861900377478148,
11044,chr19_3746425,46725,TJP3,read,-0.1399225555040215,0.0007587336541713445,0.006839910393565519,
25302,chr7_100884414,81018,SRRT,read,-0.13995481848554972,0.0007565787373891226,0.006824552315041459,
10323,chr18_47130339,45439,HDHD2,read,-0.1399824933974816,0.0007547347859432186,0.006809950358249595,
10909,chr19_32582181,48877,PDCD5,read,-0.13998767647860816,0.0007543899055826323,0.006808869798372638,
1697,chr11_131660986,19522,NTM,read,-0.1400624762480414,0.000749428980881928,0.006774269327520789,
19682,chr3_171139364,67627,TNIK,read,-0.14014201203027146,0.000744187110211679,0.006734871079698453,
6394,chr14_94057905,29051,DDX24,read,-0.1401573967869605,0.0007431770935309458,0.006729757842468101,
24457,chr6_158784829,78288,EZR,read,-0.1401901968165759,0.0007410279937900761,0.0067163295391611776,
25129,chr6_80127526,76828,BCKDHB,read,-0.14020560750758712,0.0007400202547760359,0.00670970732253258,
9406,chr17_49705804,42317,SLC35B1,read,-0.14029378940059092,0.0007342782208676256,0.006667140435347144,
8507,chr16_89693373,38108,CDK10,read,-0.14035492211132536,0.0007303217722063657,0.006633207807922382,
1527,chr11_119189571,100575,PDZD3,read,-0.1404067989856457,0.0007269798534442126,0.0066127836593745,
29566,chrX_101252514,98378,DRP2,read,-0.14041053978441467,0.0007267394189547262,0.006612585356884986,
10676,chr19_15401029,48076,AKAP8L,read,-0.14047272239144376,0.0007227534968425319,0.006580276794702702,
22347,chr5_126563159,73170,ALDH7A1,read,-0.14054538631806926,0.000718121388492788,0.00654401367730171,
26004,chr7_17333890,78877,AHR,read,-0.14056329836117137,0.0007169837833419482,0.0065356161926393075,
24125,chr6_132320605,77639,MOXD1,read,-0.14057167233196516,0.0007164525202254965,0.006533998558162911,
7614,chr16_16048304,34210,ABCC1,read,-0.14062242410367776,0.0007132405133143345,0.006513707630856833,
7930,chr16_31379557,36251,ITGAX,read,-0.14072103976531863,0.0007070373936058261,0.006470301352377673,
6560,chr15_35450810,29892,DPH6,read,-0.14072285651513464,0.000706923586928726,0.006470301352377673,
11522,chr19_5654450,46852,SAFB,read,-0.14073920375938787,0.0007059003097487967,0.006463807105162687,
23549,chr5_69191883,72307,CENPH,read,-0.1407460267686385,0.0007054736207390926,0.006461856347442113,
14926,chr20_35467439,59164,CEP250,read,-0.1407884750881675,0.0007028244046994377,0.006445398459713309,
9130,chr17_40931329,40893,KRT23,read,-0.14080431273388727,0.0007018383352279317,0.006438865708326225,
5533,chr14_21358039,26571,SUPT16H,read,-0.14080861844575535,0.0007015704785849478,0.006438865708326225,
6812,chr15_50476992,30585,USP8,read,-0.1408474122684046,0.0006991613992132291,0.006423492259782538,
29636,chrX_118410847,89936,WDR44,read,-0.1408773907400398,0.0006973050037771056,0.006412280279488769,
9356,chr17_47975087,42141,CDK5RAP3,read,-0.14089952003615924,0.0006959375951303932,0.006405548558952752,
9268,chr17_44178474,41780,ASB16,read,-0.14092044245573937,0.0006946470478467754,0.00639756393487385,
10763,chr19_17831720,48377,JAK3,read,-0.14094930471131883,0.000692870392232902,0.006385404131458787,
2664,chr11_83198423,18050,ANKRD42,read,-0.14095328683819391,0.0006926255979055588,0.006385404131458787,
6921,chr15_59107303,30929,CCNB2,read,-0.14101918439987113,0.0006885862829308997,0.0063582843869299625,
11912,chr1_12011400,696,MFN2,read,-0.141064969988748,0.0006857926387024399,0.006339180427125701,
29819,chrX_136208511,90192,FHL1,read,-0.14109285646177838,0.0006840962759360816,0.006325433159794188,
5221,chr13_59879234,26010,DIAPH3,read,-0.1411362449033679,0.0006814646459628381,0.0063088148812813095,
1841,chr11_20508498,14720,PRMT3,read,-0.14114423110781366,0.0006809812843724095,0.006306270344716328,
29777,chrX_130349236,90098,SLC25A14,read,-0.14118949306830322,0.0006782478242184362,0.006290587379174058,
9476,chr17_50745810,42474,LUC7L3,read,-0.14119085643712562,0.0006781656457035735,0.006290587379174058,
14741,chr20_19992114,58807,RIN2,read,-0.14124202909614783,0.0006750878268677575,0.006268968782196907,
28312,chr9_120470072,87382,CDK5RAP2,read,-0.14126976943033517,0.000673424781765101,0.006257367903067736,
18930,chr3_108661830,66034,DZIP3,read,-0.14128543128078708,0.0006724875256349265,0.006252500833946619,
9040,chr17_38760405,40591,PSMB3,read,-0.1413120759452255,0.0006708958009269723,0.006243459538165009,
15819,chr22_21681279,61238,PPIL2,read,-0.14137261338542034,0.0006672923336814292,0.006215662652354427,
10439,chr18_70073922,45782,RTTN,read,-0.14138517261425804,0.0006665470021509357,0.006212519802154867,
12882,chr1_203838087,9454,ZC3H11A,coad,-0.14142511260025603,0.0006641818788437029,0.006200055841243147,
22038,chr4_83310118,69782,HPSE,read,-0.1414653984380777,0.0006618041613106838,0.006181675990994944,
9769,chr17_67632269,43114,PITPNC1,read,-0.14150582845939197,0.0006594258724757495,0.006165173265233089,
10717,chr19_16854131,48212,SIN3B,read,-0.14156682738707765,0.0006558526189373858,0.006144305264705587,
25740,chr7_139074033,81939,ZC3HAV1,read,-0.1416442110103155,0.0006513454086180251,0.006110403810065808,
9294,chr17_44868004,41901,EFTUD2,read,-0.1416696042851769,0.0006498726490988445,0.006098479141171129,
16203,chr22_42877017,62554,PACSIN2,read,-0.1417495123610415,0.0006452582689803039,0.006061831014986249,
15683,chr21_43982280,60795,AGPAT3,read,-0.14175283100156227,0.0006450672893610672,0.006061831014986249,
15723,chr21_46348991,60937,PCNT,read,-0.14175991208738567,0.000644659965537954,0.006060845712681199,
16731,chr2_159448129,55698,BAZ2B,read,-0.1417734836113147,0.0006438799603753097,0.0060553947144127,
17343,chr2_20591108,52778,HS1BP3,read,-0.141802689064564,0.0006422043843605631,0.006042596615248309,
10982,chr19_35158300,49063,FXYD5,read,-0.14188600034512058,0.0006374468487151402,0.006007971311744909,
9482,chr17_50995045,42492,SPAG9,read,-0.1419080539334597,0.000636192951466376,0.0059998926776116445,
10933,chr19_33090768,48927,GPATCH1,read,-0.14193538711553902,0.0006346420489077478,0.005987133115787534,
11370,chr19_50406390,51192,POLD1,read,-0.14197516474759722,0.0006323913061912911,0.005971466694740308,
7165,chr15_72265243,31525,PARP6,read,-0.14197971818846034,0.0006321341312407545,0.0059709234226660276,
18155,chr2_39250578,53322,MAP4K3,read,-0.14204011833838287,0.0006287319437198027,0.005946215646593318,
14996,chr20_36793473,59324,SOGA1,read,-0.1420978448526331,0.0006254962413164358,0.00591746444123103,
16201,chr22_42876825,62554,PACSIN2,read,-0.1420988022284137,0.0006254427087201158,0.00591746444123103,
10177,chr18_24131837,44849,TTC39C,read,-0.14211891499692653,0.0006243190660849246,0.005910025087242111,
15111,chr20_44177871,59457,JPH2,read,-0.14213019775755323,0.0006236895510926991,0.005907764006513838,
4022,chr12_52180769,21893,KRT80,read,-0.14213026267999185,0.0006236859304884369,0.005907764006513838,
10699,chr19_16190509,48144,FAM32A,read,-0.14214612516875139,0.0006228018931557355,0.005903053355843065,
218,chr10_114468274,13201,ABLIM1,read,-0.14219140491497392,0.0006202847863985874,0.005886574635903758,
14405,chr1_71069382,3436,ZRANB2,read,-0.14219647905317306,0.0006200033034376132,0.005886456631676334,
14778,chr20_25476128,58875,NINL,read,-0.14229269674325298,0.0006146881040808359,0.005849981657622682,
17447,chr2_215371999,57360,FN1,read,-0.14234106084517187,0.0006120324037610276,0.005830211039921978,
6094,chr14_67593957,28069,PIGH,read,-0.14250327501509824,0.000603202689067057,0.005758795874631673,
19536,chr3_154324291,67333,DHX36,read,-0.1425114191684903,0.0006027625156206567,0.005756410573080758,
3120,chr12_120103953,24720,RAB35,read,-0.14251255364061224,0.0006027012235813488,0.005756410573080758,
4076,chr12_54411918,22183,ITGA5,read,-0.1425343674288689,0.0006015238162342993,0.005751845659818648,
18624,chr2_74499351,54098,LBX2,read,-0.14262586054967494,0.0005966086619458476,0.005712069952691409,
16205,chr22_42879127,62554,PACSIN2,read,-0.14265616307486198,0.0005949889996273116,0.00570197791309507,
8766,chr17_28759880,39979,FAM222B,read,-0.14267486038970248,0.000593991670312526,0.005694224427449239,
19225,chr3_128644796,66648,RPN1,read,-0.14276429640605331,0.0005892425155399448,0.005657663454763692,
29540,chrX_100863715,89616,NOX1,read,-0.1428081364755228,0.0005869274562087495,0.005637224805663267,
3344,chr12_131799016,25212,SFSWAP,read,-0.14284067160298233,0.0005852148386550954,0.005622561243685946,
30302,chrX_49067533,89061,CCDC120,read,-0.1428636292972602,0.0005840091614675351,0.005612760434885796,
10931,chr19_32959802,48911,CEP89,read,-0.14290173860366806,0.0005820128527903502,0.005598911810637449,
10749,chr19_17501442,48310,SLC27A1,read,-0.142919586366639,0.0005810801002780608,0.00559241730297698,
10575,chr19_11107373,47617,LDLR,read,-0.14293248074210352,0.0005804070835947662,0.005588797275811431,
12136,chr1_154172198,7785,TPM3,read,-0.14299205063658,0.0005773072433717009,0.005565589370076799,
13654,chr1_27759472,1340,FAM76A,read,-0.1430860068193971,0.0005724492757443834,0.005533310433010187,
7741,chr16_24174495,35641,PRKCB,read,-0.14312819081890438,0.0005702805416441067,0.005516095992241838,
8666,chr17_18249410,39589,FLII,read,-0.14314453730311616,0.0005694422010605825,0.005511289398744742,
9847,chr17_75238768,43396,GGA3,read,-0.14317538867980634,0.0005678630851240114,0.005503049987047652,
16347,chr2_10667344,52662,NOL10,read,-0.1431796620812659,0.0005676446736907521,0.005502696524287435,
14182,chr1_51519206,2958,EPS15,read,-0.14321014423905362,0.0005660890074605477,0.005492897667835825,
27313,chr8_17957599,82834,PCM1,read,-0.14329334895519397,0.0005618627634838055,0.0054601537158083255,
25514,chr7_116959357,81553,ST7,read,-0.14334645824494602,0.000559180510293057,0.005441574817829314,
23663,chr5_73848919,72492,ARHGEF28,read,-0.1434016464025731,0.0005564058710517828,0.005423298604563704,
7244,chr15_75639835,31887,IMP3,read,-0.14345294051990853,0.0005538384818675378,0.005400014469401574,
20059,chr3_37329111,63982,GOLGA4,read,-0.1435019893960103,0.000551393769850292,0.0053790979064147525,
4048,chr12_53459256,22043,PCBP2,read,-0.1435096302449978,0.0005510138356593653,0.005379079440262401,
10791,chr19_18856090,48507,UPF1,read,-0.14351308090006398,0.0005508423347440718,0.005379079440262401,
9705,chr17_64075096,43052,ERN1,read,-0.14351646538977353,0.0005506741704883545,0.005379079440262401,
11438,chr19_52291117,51429,ZNF766,read,-0.14353751794571148,0.0005496292082820213,0.005371293941296976,
29594,chrX_107067514,89815,RBM41,read,-0.14360573700111035,0.0005462557391424417,0.005350228248174596,
13023,chr1_211670420,9717,NEK2,read,-0.14362985658816332,0.0005450676231485611,0.0053403207846220374,
8722,chr17_213969,38214,RPH3AL,read,-0.14364008774831177,0.0005445643681570882,0.005337119026218773,
7588,chr16_1602431,33109,IFT140,read,-0.14370524803833018,0.000541369351363563,0.005310346211098244,
19580,chr3_15696252,63628,ANKRD28,read,-0.14372641402063638,0.0005403352695812211,0.005302543876860491,
15795,chr22_20751461,61189,PI4KA,read,-0.14375426312887343,0.0005389774742701316,0.005291700823280539,
7272,chr15_77464312,31990,HMG20A,read,-0.1437598798653552,0.0005387040123613113,0.005291686539093166,
7193,chr15_73274787,31597,NEO1,read,-0.14377377626075205,0.000538027992919871,0.0052884811978750395,
27331,chr8_1869054,82558,ARHGEF10,read,-0.14378840275654065,0.0005373173078272542,0.0052832126057331934,
9474,chr17_50743780,42474,LUC7L3,read,-0.14380468930345056,0.0005365269892679816,0.0052771573302146674,
16055,chr22_38067684,62192,PICK1,read,-0.14387935743630065,0.0005329174648128305,0.005251902483957008,
10091,chr18_10485637,44626,APCDD1,read,-0.14389099164361854,0.0005323570931974757,0.005248090053376028,
25504,chr7_116880126,81546,CAPZA2,read,-0.1439084744356484,0.0005315160491496735,0.005244634791582208,
13314,chr1_228277264,10196,OBSCN,read,-0.14394941408240977,0.0005295513964306848,0.005232045850226604,
1017,chr10_76970143,12279,KCNMA1,read,-0.14402221785663027,0.0005260742805075149,0.005203112038570892,
26002,chr7_16882016,78874,AGR3,read,-0.14405970597457263,0.0005242921323256517,0.005192277518726043,
11424,chr19_52216517,51416,PPP2R1A,read,-0.14407427246351437,0.0005236011709301578,0.005187133119810882,
15897,chr22_29274394,61578,EWSR1,read,-0.14410835653669138,0.0005219876990440428,0.005172843367492489,
6682,chr15_42512905,30166,SNAP23,read,-0.14412912211509088,0.0005210069649237025,0.005168204543823347,
14817,chr20_3190926,58576,DDRGK1,read,-0.1441665325616142,0.0005192444343306611,0.005154256826921736,
7326,chr15_83041899,32249,BTBD1,read,-0.1443129715955691,0.0005123983804715558,0.005097858229395462,
5181,chr13_51771220,25950,DHRS12,read,-0.14432611186377226,0.0005117881911327616,0.005096917726187629,
20843,chr4_109527311,70326,SEC24B,read,-0.14434957327902453,0.0005107004024749018,0.005091013076088796,
