,tmp_id,gene_names,as-id,cancer-type
106466,chr7_92042078,AKAP9,80410,read
106469,chr7_92066451,AKAP9,80410,coad
106472,chr7_92066451,AKAP9,80410,read
106475,chr7_92084493,AKAP9,80410,coad
106478,chr7_92084493,AKAP9,80410,read
106481,chr7_92084779,AKAP9,80410,coad
106484,chr7_92084779,AKAP9,80410,read
106487,chr7_92089593,AKAP9,80410,coad
106490,chr7_92089593,AKAP9,80410,read
106493,chr7_92094958,AKAP9,80410,coad
106496,chr7_92094958,AKAP9,80410,read
106499,chr7_92110027,AKAP9,80410,coad
106502,chr7_92110027,AKAP9,80410,read
106505,chr7_92226693,KRIT1,80426,coad
106507,chr7_92226693,KRIT1,80426,read
106509,chr7_92489468,PEX1,80437,coad
106513,chr7_92489468,PEX1,80437,read
106517,chr7_92489644,PEX1,80437,coad
106521,chr7_92489644,PEX1,80437,read
106525,chr7_92499844,PEX1,80437,coad
106529,chr7_92499844,PEX1,80437,read
106533,chr7_92511142,PEX1,80437,coad
106537,chr7_92511142,PEX1,80437,read
106541,chr7_92513830,PEX1,80437,coad
106545,chr7_92513830,PEX1,80437,read
106549,chr7_92517407,PEX1,80437,coad
106553,chr7_92517407,PEX1,80437,read
106557,chr7_92517620,PEX1,80437,coad
106561,chr7_92517620,PEX1,80437,read
106565,chr7_92569960,FAM133B,80442,coad
106570,chr7_92569960,FAM133B,80442,read
106574,chr7_92579174,FAM133B,80442,coad
106579,chr7_92579174,FAM133B,80442,read
106583,chr7_94004227,BET1,80483,coad
106587,chr7_94004227,BET1,80483,read
106591,chr7_94397726,COL1A2,115448,coad
106604,chr7_94397726,COL1A2,115448,read
106618,chr7_94398328,COL1A2,115448,coad
106631,chr7_94398328,COL1A2,115448,read
106645,chr7_94405076,COL1A2,115448,coad
106658,chr7_94405076,COL1A2,115448,read
106672,chr7_94409480,COL1A2,115448,coad
106685,chr7_94409480,COL1A2,115448,read
106699,chr7_94413193,COL1A2,115448,coad
106712,chr7_94413193,COL1A2,115448,read
106726,chr7_94415186,COL1A2,115448,coad
106739,chr7_94415186,COL1A2,115448,read
106753,chr7_94420161,COL1A2,115448,coad
106766,chr7_94420161,COL1A2,115448,read
106780,chr7_94430451,COL1A2,115448,coad
106793,chr7_94430451,COL1A2,115448,read
106807,chr7_94528274,CASD1,80490,coad
106809,chr7_94528274,CASD1,80490,read
106811,chr7_94552274,CASD1,80490,coad
106813,chr7_94552274,CASD1,80490,read
106815,chr7_94554637,CASD1,80490,coad
106817,chr7_94554637,CASD1,80490,read
106819,chr7_94598678,SGCE,80495,coad
106823,chr7_94598678,SGCE,80495,read
106827,chr7_94628139,SGCE,80495,coad
106831,chr7_94628139,SGCE,80495,read
106835,chr7_95424597,PON2,80534,coad
106839,chr7_95424597,PON2,80534,read
106843,chr7_96146537,SLC25A13,80549,coad
106845,chr7_96146537,SLC25A13,80549,read
106847,chr7_96169992,SLC25A13,80549,coad
106849,chr7_96169992,SLC25A13,80549,read
106851,chr7_96171332,SLC25A13,80549,coad
106853,chr7_96171332,SLC25A13,80549,read
106855,chr7_96234733,SLC25A13,80549,coad
106857,chr7_96234733,SLC25A13,80549,read
106859,chr7_973120,COX19,78556,coad
106861,chr7_973120,COX19,78556,read
106863,chr7_98231152,TECPR1,80578,coad
106866,chr7_98231152,TECPR1,80578,read
106869,chr7_98232982,TECPR1,80578,coad
106872,chr7_98232982,TECPR1,80578,read
106875,chr7_98245969,TECPR1,80578,coad
106878,chr7_98245969,TECPR1,80578,read
106881,chr7_988248,CYP2W1,78558,read
106882,chr7_98892401,TRRAP,80595,coad
106885,chr7_98892401,TRRAP,80595,read
106887,chr7_98893715,TRRAP,80595,coad
106890,chr7_98893715,TRRAP,80595,read
106892,chr7_98897934,TRRAP,80595,coad
106895,chr7_98897934,TRRAP,80595,read
106897,chr7_98899325,TRRAP,80595,coad
106900,chr7_98899325,TRRAP,80595,read
106902,chr7_98917609,TRRAP,80595,coad
106905,chr7_98917609,TRRAP,80595,read
106907,chr7_98925005,TRRAP,80595,coad
106910,chr7_98925005,TRRAP,80595,read
106912,chr7_98935739,TRRAP,80595,coad
106915,chr7_98935739,TRRAP,80595,read
106917,chr7_98937067,TRRAP,80595,coad
106920,chr7_98937067,TRRAP,80595,read
106922,chr7_98962428,TRRAP,80595,coad
106925,chr7_98962428,TRRAP,80595,read
106927,chr7_98967218,TRRAP,80595,coad
106930,chr7_98967218,TRRAP,80595,read
106932,chr7_98983998,TRRAP,80595,coad
106935,chr7_98983998,TRRAP,80595,read
106937,chr7_99004075,TRRAP,80595,coad
106940,chr7_99004075,TRRAP,80595,read
106942,chr7_99050890,SMURF1,80600,coad
106943,chr7_99050890,SMURF1,80600,read
106944,chr7_99512669,ZKSCAN5,80654,coad
106947,chr7_99512669,ZKSCAN5,80654,read
106950,chr7_99531057,ZKSCAN5,80654,coad
106953,chr7_99531057,ZKSCAN5,80654,read
106956,chr7_99531363,ZKSCAN5,80654,coad
106959,chr7_99531363,ZKSCAN5,80654,read
106962,chr7_99674406,CYP3A5,80708,coad
106968,chr7_99674406,CYP3A5,80708,read
106975,chr7_99908529,TRIM4,80863,coad
106978,chr7_99908529,TRIM4,80863,read
106981,chr7_99908701,TRIM4,80863,coad
106984,chr7_99908701,TRIM4,80863,read
106987,chr7_99916586,TRIM4,80863,coad
106990,chr7_99916586,TRIM4,80863,read
106993,chr7_99976145,AZGP1,80866,coad
106994,chr7_99976145,AZGP1,80866,read
106995,chr8_100151401,POLR2K,84695,coad
106997,chr8_100151401,POLR2K,84695,read
106999,chr8_100151805,POLR2K,84695,coad
107001,chr8_100151805,POLR2K,84695,read
107003,chr8_100240858,SPAG1,84699,coad
107005,chr8_100240858,SPAG1,84699,read
107007,chr8_100261447,RNF19A,84703,coad
107009,chr8_100264226,RNF19A,84703,coad
107011,chr8_100527820,ANKRD46,84708,coad
107016,chr8_100527820,ANKRD46,84708,read
107021,chr8_10054547,MSRA,82599,coad
107028,chr8_10054547,MSRA,82599,read
107035,chr8_10096056,MSRA,82599,coad
107042,chr8_10096056,MSRA,82599,read
107049,chr8_10245078,MSRA,82599,coad
107056,chr8_10245078,MSRA,82599,read
107063,chr8_100709746,PABPC1,84715,coad
107066,chr8_100709746,PABPC1,84715,read
107069,chr8_100712799,PABPC1,84715,coad
107072,chr8_100712799,PABPC1,84715,read
107075,chr8_100920796,YWHAZ,84719,coad
107087,chr8_100920796,YWHAZ,84719,read
107099,chr8_100923879,YWHAZ,84719,coad
107111,chr8_100923879,YWHAZ,84719,read
107123,chr8_102261803,UBR5,84777,coad
107124,chr8_102261803,UBR5,84777,read
107125,chr8_102275623,UBR5,84777,coad
107126,chr8_102275623,UBR5,84777,read
107127,chr8_102276917,UBR5,84777,coad
107128,chr8_102276917,UBR5,84777,read
107129,chr8_102285041,UBR5,84777,coad
107130,chr8_102285041,UBR5,84777,read
107131,chr8_102285175,UBR5,84777,coad
107132,chr8_102285175,UBR5,84777,read
107133,chr8_102285470,UBR5,84777,coad
107134,chr8_102285470,UBR5,84777,read
107135,chr8_102287380,UBR5,84777,coad
107136,chr8_102287380,UBR5,84777,read
107137,chr8_102298250,UBR5,84777,coad
107138,chr8_102298250,UBR5,84777,read
107139,chr8_102298799,UBR5,84777,coad
107140,chr8_102298799,UBR5,84777,read
107141,chr8_102329213,UBR5,84777,coad
107142,chr8_102329213,UBR5,84777,read
107143,chr8_102653448,KLF10,84779,coad
107145,chr8_102653448,KLF10,84779,read
107147,chr8_102834274,AZIN1,84781,coad
107148,chr8_102834274,AZIN1,84781,read
107149,chr8_102834550,AZIN1,84781,coad
107150,chr8_102834550,AZIN1,84781,read
107151,chr8_102839837,AZIN1,84781,coad
107152,chr8_102839837,AZIN1,84781,read
107153,chr8_103042286,ATP6V1C1,84782,coad
107156,chr8_103042286,ATP6V1C1,84782,read
107159,chr8_103053786,ATP6V1C1,84782,coad
107162,chr8_103053786,ATP6V1C1,84782,read
107165,chr8_103062938,ATP6V1C1,84782,coad
107168,chr8_103062938,ATP6V1C1,84782,read
107171,chr8_103068785,ATP6V1C1,84782,coad
107174,chr8_103068785,ATP6V1C1,84782,read
107177,chr8_103324522,FZD6,84795,coad
107184,chr8_103324522,FZD6,84800,read
107189,chr8_103325253,FZD6,84795,coad
107196,chr8_103325253,FZD6,84800,read
107201,chr8_103328410,FZD6,84795,coad
107208,chr8_103328410,FZD6,84800,read
107213,chr8_103331308,FZD6,84795,coad
107220,chr8_103331308,FZD6,84800,read
107225,chr8_103401643,SLC25A32,84813,coad
107228,chr8_103401643,SLC25A32,84813,read
107231,chr8_103427259,DCAF13,84819,coad
107235,chr8_103427259,DCAF13,84819,read
107239,chr8_103430392,DCAF13,84819,coad
107243,chr8_103430392,DCAF13,84819,read
107247,chr8_108201855,EIF3E,84871,coad
107251,chr8_108201855,EIF3E,84871,read
107255,chr8_108228147,EIF3E,84871,coad
107259,chr8_108228147,EIF3E,84871,read
107263,chr8_108234961,EIF3E,84871,coad
107267,chr8_108234961,EIF3E,84871,read
107271,chr8_108235105,EIF3E,84871,coad
107275,chr8_108235105,EIF3E,84871,read
107279,chr8_108240064,EIF3E,84871,coad
107283,chr8_108240064,EIF3E,84871,read
107287,chr8_109245496,NUDCD1,84881,coad
107290,chr8_109245496,NUDCD1,84881,read
107293,chr8_109280956,NUDCD1,84881,coad
107296,chr8_109280956,NUDCD1,84881,read
107299,chr8_109281220,NUDCD1,84881,coad
107302,chr8_109281220,NUDCD1,84881,read
107305,chr8_109293541,NUDCD1,84881,coad
107308,chr8_109293541,NUDCD1,84881,read
107311,chr8_109296617,NUDCD1,84881,coad
107314,chr8_109296617,NUDCD1,84881,read
107317,chr8_109322542,NUDCD1,84881,coad
107320,chr8_109322542,NUDCD1,84881,read
107323,chr8_109553950,EBAG9,84897,coad
107326,chr8_109553950,EBAG9,84897,read
107329,chr8_109560886,EBAG9,84897,coad
107332,chr8_109560886,EBAG9,84897,read
107335,chr8_109579721,SYBU,84912,coad
107338,chr8_109579721,SYBU,84912,read
107341,chr8_109586179,SYBU,84912,coad
107344,chr8_109586179,SYBU,84912,read
107347,chr8_11035210,XKR6,82612,read
107349,chr8_115587358,TRPS1,84946,coad
107351,chr8_115587358,TRPS1,84946,read
107353,chr8_116657282,EIF3H,84951,coad
107357,chr8_116657282,EIF3H,84951,read
107361,chr8_116726179,EIF3H,84951,coad
107365,chr8_116726179,EIF3H,84951,read
107369,chr8_116755711,EIF3H,84951,coad
107373,chr8_116755711,EIF3H,84951,read
107377,chr8_116852714,RAD21,84980,coad
107381,chr8_116852714,RAD21,84980,read
107385,chr8_116854188,RAD21,84980,coad
107389,chr8_116854188,RAD21,84980,read
107393,chr8_116856293,RAD21,84980,coad
107397,chr8_116856293,RAD21,84980,read
107401,chr8_116857158,RAD21,84980,coad
107405,chr8_116857158,RAD21,84980,read
107409,chr8_116863095,RAD21,84980,coad
107413,chr8_116863095,RAD21,84980,read
107417,chr8_117528603,MED30,84990,coad
107418,chr8_117528603,MED30,84990,read
107419,chr8_117528882,MED30,84990,coad
107420,chr8_117528882,MED30,84990,read
107421,chr8_11779814,NEIL2,82629,coad
107426,chr8_11779814,NEIL2,82629,read
107429,chr8_11783218,NEIL2,82629,coad
107434,chr8_11783218,NEIL2,82629,read
107437,chr8_11786118,NEIL2,82629,coad
107442,chr8_11786118,NEIL2,82629,read
107445,chr8_117799652,EXT1,84991,coad
107446,chr8_117799652,EXT1,84991,read
107447,chr8_11821901,FDFT1,82638,coad
107460,chr8_11821901,FDFT1,82638,read
107472,chr8_118928683,TNFRSF11B,84998,coad
107473,chr8_118928683,TNFRSF11B,84998,read
107474,chr8_118951908,TNFRSF11B,84998,coad
107475,chr8_118951908,TNFRSF11B,84998,read
107476,chr8_119732044,TAF2,85011,coad
107477,chr8_119732044,TAF2,85011,read
107478,chr8_119742706,TAF2,85011,coad
107479,chr8_119742706,TAF2,85011,read
107480,chr8_119744400,TAF2,85011,coad
107481,chr8_119744400,TAF2,85011,read
107482,chr8_119783520,TAF2,85011,coad
107483,chr8_119783520,TAF2,85011,read
107484,chr8_119788453,TAF2,85011,coad
107485,chr8_119788453,TAF2,85011,read
107486,chr8_119793319,TAF2,85011,coad
107487,chr8_119793319,TAF2,85011,read
107488,chr8_119803918,TAF2,85011,coad
107489,chr8_119803918,TAF2,85011,read
107490,chr8_119832451,TAF2,85011,coad
107491,chr8_119832451,TAF2,85011,read
107492,chr8_120002952,DEPTOR,85012,coad
107493,chr8_120002952,DEPTOR,85012,read
107494,chr8_120162636,COL14A1,85016,coad
107497,chr8_120162636,COL14A1,85016,read
107500,chr8_120209737,COL14A1,85016,coad
107503,chr8_120209737,COL14A1,85016,read
107506,chr8_120278100,COL14A1,85016,coad
107509,chr8_120278100,COL14A1,85016,read
107512,chr8_120278332,COL14A1,85016,coad
107515,chr8_120278332,COL14A1,85016,read
107518,chr8_120280690,COL14A1,85016,coad
107521,chr8_120280690,COL14A1,85016,read
107524,chr8_120280904,COL14A1,85016,coad
107527,chr8_120280904,COL14A1,85016,read
107530,chr8_120297468,COL14A1,85016,coad
107533,chr8_120297468,COL14A1,85016,read
107536,chr8_120370437,COL14A1,85016,coad
107539,chr8_120370437,COL14A1,85016,read
107542,chr8_120396266,MRPL13,85021,coad
107543,chr8_120396266,MRPL13,85021,read
107544,chr8_120413955,MRPL13,85021,coad
107545,chr8_120413955,MRPL13,85021,read
107546,chr8_120414120,MRPL13,85021,coad
107547,chr8_120414120,MRPL13,85021,read
107548,chr8_120548962,SNTB1,85025,coad
107550,chr8_120548962,SNTB1,85025,read
107552,chr8_123126597,TBC1D31,85034,coad
107556,chr8_123126597,TBC1D31,85034,read
107559,chr8_123128281,TBC1D31,85034,coad
107563,chr8_123128281,TBC1D31,85034,read
107566,chr8_123128506,TBC1D31,85034,coad
107570,chr8_123128506,TBC1D31,85034,read
107573,chr8_123129236,TBC1D31,85034,coad
107577,chr8_123129236,TBC1D31,85034,read
107580,chr8_123129310,TBC1D31,85034,coad
107584,chr8_123129310,TBC1D31,85034,read
107587,chr8_123140735,TBC1D31,85034,coad
107591,chr8_123140735,TBC1D31,85034,read
107594,chr8_123142498,TBC1D31,85034,coad
107598,chr8_123142498,TBC1D31,85034,read
107601,chr8_123151964,TBC1D31,85034,coad
107605,chr8_123151964,TBC1D31,85034,read
107608,chr8_123323097,ATAD2,85053,coad
107614,chr8_123323097,ATAD2,85053,read
107620,chr8_123339469,ATAD2,85053,coad
107626,chr8_123339469,ATAD2,85053,read
107632,chr8_123345076,ATAD2,85053,coad
107638,chr8_123345076,ATAD2,85053,read
107644,chr8_123357504,ATAD2,85053,coad
107650,chr8_123357504,ATAD2,85053,read
107656,chr8_123372653,ATAD2,85053,coad
107662,chr8_123372653,ATAD2,85053,read
107668,chr8_123372737,ATAD2,85053,coad
107674,chr8_123372737,ATAD2,85053,read
107680,chr8_123533299,FBXO32,85067,coad
107681,chr8_123533299,FBXO32,85067,read
107682,chr8_123693881,ANXA13,85068,coad
107683,chr8_123693881,ANXA13,85068,read
107684,chr8_123735887,ANXA13,85068,coad
107685,chr8_123735887,ANXA13,85068,read
107686,chr8_123798064,FAM91A1,85069,coad
107689,chr8_123798064,FAM91A1,85069,read
107692,chr8_123799686,FAM91A1,85069,coad
107695,chr8_123799686,FAM91A1,85069,read
107698,chr8_123805366,FAM91A1,85069,coad
107701,chr8_123805366,FAM91A1,85069,read
107704,chr8_124452917,TRMT12,85074,coad
107706,chr8_124452917,TRMT12,85074,read
107708,chr8_124504163,TATDN1,85077,coad
107721,chr8_124504163,TATDN1,85077,read
107734,chr8_124508700,TATDN1,85077,coad
107747,chr8_124508700,TATDN1,85077,read
107760,chr8_124518786,TATDN1,85077,coad
107773,chr8_124518786,TATDN1,85077,read
107786,chr8_124522252,TATDN1,85077,coad
107799,chr8_124522252,TATDN1,85077,read
107812,chr8_124549891,NDUFB9,85101,coad
107816,chr8_124549891,NDUFB9,85101,read
107820,chr8_125003159,SQLE,85120,coad
107821,chr8_125003159,SQLE,85120,read
107822,chr8_125003341,SQLE,85120,coad
107823,chr8_125003341,SQLE,85120,read
107824,chr8_125005443,SQLE,85120,coad
107825,chr8_125005443,SQLE,85120,read
107826,chr8_125007373,SQLE,85120,coad
107827,chr8_125007373,SQLE,85120,read
107828,chr8_125022015,SQLE,85120,coad
107829,chr8_125022015,SQLE,85120,read
107830,chr8_125151155,NSMCE2,85122,coad
107836,chr8_125151155,NSMCE2,85122,read
107842,chr8_125366751,NSMCE2,85122,coad
107848,chr8_125366751,NSMCE2,85122,read
107854,chr8_12740808,LONRF1,82745,coad
107860,chr8_12740808,LONRF1,82745,read
107866,chr8_127738359,MYC,85134,coad
107868,chr8_127738359,MYC,85134,read
107870,chr8_13092626,DLC1,82766,coad
107873,chr8_13092626,DLC1,82766,read
107876,chr8_13100103,DLC1,82766,coad
107879,chr8_13100103,DLC1,82766,read
107882,chr8_13110783,DLC1,82766,coad
107885,chr8_13110783,DLC1,82766,read
107888,chr8_131940481,EFR3A,85171,coad
107891,chr8_131940481,EFR3A,85171,read
107894,chr8_131953799,EFR3A,85171,coad
107897,chr8_131953799,EFR3A,85171,read
107900,chr8_131968443,EFR3A,85171,coad
107903,chr8_131968443,EFR3A,85171,read
107906,chr8_131976218,EFR3A,85171,coad
107909,chr8_131976218,EFR3A,85171,read
107912,chr8_131986105,EFR3A,85171,coad
107915,chr8_131986105,EFR3A,85171,read
107918,chr8_132003181,EFR3A,85171,coad
107921,chr8_132003181,EFR3A,85171,read
107924,chr8_132003315,EFR3A,85171,coad
107927,chr8_132003315,EFR3A,85171,read
107930,chr8_132010882,EFR3A,85171,coad
107933,chr8_132010882,EFR3A,85171,read
107936,chr8_132794892,PHF20L1,85192,coad
107942,chr8_132794892,PHF20L1,85192,read
107947,chr8_132804755,PHF20L1,85192,coad
107953,chr8_132804755,PHF20L1,85192,read
107958,chr8_132817534,PHF20L1,85192,coad
107964,chr8_132817534,PHF20L1,85192,read
107969,chr8_132825330,PHF20L1,85192,coad
107975,chr8_132825330,PHF20L1,85192,read
107980,chr8_132842774,PHF20L1,85192,coad
107986,chr8_132842774,PHF20L1,85192,read
107991,chr8_133284090,NDRG1,85235,coad
108000,chr8_133284090,NDRG1,85235,read
108015,chr8_133284191,NDRG1,85235,coad
108024,chr8_133284191,NDRG1,85235,read
108039,chr8_134521023,ZFAT,85263,coad
108041,chr8_134521023,ZFAT,85263,read
108043,chr8_135557599,KHDRBS3,85269,coad
108046,chr8_135557599,KHDRBS3,85269,read
108049,chr8_140221638,TRAPPC9,85280,coad
108052,chr8_140221638,TRAPPC9,85282,read
108053,chr8_140458176,TRAPPC9,85280,coad
108056,chr8_140458176,TRAPPC9,85282,read
108057,chr8_140532163,AGO2,85284,coad
108059,chr8_140532163,AGO2,85284,read
108061,chr8_140547645,AGO2,85284,coad
108063,chr8_140547645,AGO2,85284,read
108065,chr8_140659720,PTK2,85286,coad
108090,chr8_140659720,PTK2,85286,read
108115,chr8_140665030,PTK2,85286,coad
108140,chr8_140665030,PTK2,85286,read
108165,chr8_140674410,PTK2,85286,coad
108190,chr8_140674410,PTK2,85286,read
108215,chr8_140675479,PTK2,85286,coad
108240,chr8_140675479,PTK2,85286,read
108265,chr8_140702767,PTK2,85286,coad
108290,chr8_140702767,PTK2,85286,read
108315,chr8_140732523,PTK2,85286,coad
108340,chr8_140732523,PTK2,85286,read
108365,chr8_140735444,PTK2,85286,coad
108390,chr8_140735444,PTK2,85286,read
108415,chr8_140744785,PTK2,85286,coad
108440,chr8_140744785,PTK2,85286,read
108465,chr8_140752250,PTK2,85286,coad
108490,chr8_140752250,PTK2,85286,read
108515,chr8_140752340,PTK2,85286,coad
108540,chr8_140752340,PTK2,85286,read
108565,chr8_140803417,PTK2,85286,coad
108590,chr8_140803417,PTK2,85286,read
108615,chr8_140846347,PTK2,85286,coad
108640,chr8_140846347,PTK2,85286,read
108665,chr8_141136666,DENND3,85325,coad
108669,chr8_141136666,DENND3,85325,read
108673,chr8_141151568,DENND3,85325,coad
108677,chr8_141151568,DENND3,85325,read
108681,chr8_141163457,DENND3,85325,coad
108685,chr8_141163457,DENND3,85325,read
108689,chr8_141165171,DENND3,85325,coad
108693,chr8_141165171,DENND3,85325,read
108697,chr8_141175324,DENND3,85325,coad
108701,chr8_141175324,DENND3,85325,read
108705,chr8_141190257,DENND3,85325,coad
108709,chr8_141190257,DENND3,85325,read
108713,chr8_141218393,SLC45A4,85331,coad
108717,chr8_141218393,SLC45A4,85331,read
108721,chr8_141425078,PTP4A3,85338,coad
108723,chr8_141425078,PTP4A3,85338,read
108725,chr8_142229371,TSNARE1,85342,coad
108728,chr8_142229371,TSNARE1,85342,read
108732,chr8_142229585,TSNARE1,85342,coad
108735,chr8_142229585,TSNARE1,85342,read
108739,chr8_143295913,ZNF696,85409,coad
108741,chr8_143295913,ZNF696,85409,read
108743,chr8_143309402,TOP1MT,85412,coad
108748,chr8_143309402,TOP1MT,85412,read
108753,chr8_143561301,GSDMD,85420,coad
108756,chr8_143561301,GSDMD,85420,read
108759,chr8_143718011,MAPK15,85494,read
108762,chr8_143721266,MAPK15,85494,read
108765,chr8_143795340,SCRIB,85498,coad
108769,chr8_143795340,SCRIB,85498,read
108773,chr8_143807661,SCRIB,85498,coad
108777,chr8_143807661,SCRIB,85498,read
108781,chr8_143821611,PUF60,85501,coad
108785,chr8_143821611,PUF60,85501,read
108789,chr8_143829325,PUF60,85501,coad
108793,chr8_143829325,PUF60,85501,read
108797,chr8_143917056,PLEC,85508,coad
108806,chr8_143917056,PLEC,85508,read
108815,chr8_143921457,PLEC,85508,coad
108824,chr8_143921457,PLEC,85508,read
108833,chr8_143926718,PLEC,85508,coad
108842,chr8_143926718,PLEC,85508,read
108851,chr8_143926785,PLEC,85508,coad
108860,chr8_143926785,PLEC,85508,read
108869,chr8_143932457,PLEC,85508,coad
108878,chr8_143932457,PLEC,85508,read
108887,chr8_143934094,PLEC,85508,coad
108896,chr8_143934094,PLEC,85508,read
108905,chr8_143983675,PARP10,85519,coad
108908,chr8_143983675,PARP10,85519,read
108911,chr8_144084337,GPAA1,85528,coad
108914,chr8_144084337,GPAA1,85528,read
108917,chr8_144099365,SHARPIN,85531,coad
108918,chr8_144099365,SHARPIN,85531,read
108919,chr8_144276310,BOP1,85552,coad
108922,chr8_144276310,BOP1,85552,read
108925,chr8_144309504,HSF1,85555,coad
108930,chr8_144309504,HSF1,85555,read
108935,chr8_144311307,HSF1,85555,coad
108940,chr8_144311307,HSF1,85555,read
108945,chr8_144317164,DGAT1,85562,coad
108946,chr8_144317164,DGAT1,85562,read
108947,chr8_144414662,SLC39A4,85596,coad
108950,chr8_144414662,SLC39A4,85596,read
108953,chr8_144424139,VPS28,85598,coad
108965,chr8_144424139,VPS28,85598,read
108978,chr8_144807243,ZNF517,85649,coad
108981,chr8_144807243,ZNF517,85649,read
108984,chr8_144807357,ZNF517,85649,coad
108987,chr8_144807357,ZNF517,85649,read
108990,chr8_144829462,ZNF7,85656,coad
108995,chr8_144829462,ZNF7,85656,read
109000,chr8_144837382,ZNF7,85656,coad
109005,chr8_144837382,ZNF7,85656,read
109010,chr8_144881838,ZNF250,85674,coad
109016,chr8_144881838,ZNF250,85674,read
109022,chr8_15540518,TUSC3,82769,coad
109025,chr8_15540518,TUSC3,82769,read
109028,chr8_16120380,MSR1,82778,coad
109031,chr8_16120380,MSR1,82778,read
109034,chr8_16164024,MSR1,82778,coad
109037,chr8_16164024,MSR1,82778,read
109040,chr8_17230865,CNOT7,82784,coad
109044,chr8_17230865,CNOT7,82784,read
109048,chr8_17280478,VPS37A,82789,coad
109054,chr8_17280478,VPS37A,82789,read
109060,chr8_17413212,MTMR7,82800,coad
109062,chr8_17413212,MTMR7,82800,read
109064,chr8_17647118,MTUS1,82820,coad
109067,chr8_17647118,MTUS1,82820,read
109070,chr8_17653172,MTUS1,82820,coad
109073,chr8_17653172,MTUS1,82820,read
109076,chr8_17653383,MTUS1,82820,coad
109079,chr8_17653383,MTUS1,82820,read
109082,chr8_17655737,MTUS1,82820,coad
109085,chr8_17655737,MTUS1,82820,read
109088,chr8_17656135,MTUS1,82820,coad
